phi,V_solver,dV_solver,d2V_solver,V_full,dV_full,d2V_full
2.136977748245e+002,4.776711787839e+005,3.323414109370e+003,-4.659520710191e+001,1.922540602529e+005,6.521919240638e+002,-5.909520710191e+001
2.145359115816e+002,4.804408269736e+005,3.285494272294e+003,-4.784280223745e+001,1.927804684852e+005,6.037953775240e+002,-6.034280223745e+001
2.153773355662e+002,4.831889443698e+005,3.246379920022e+003,-4.910371324502e+001,1.932677151473e+005,5.541632254442e+002,-6.160371324502e+001
2.162220596712e+002,4.859142874340e+005,3.206049538642e+003,-5.038099835061e+001,1.937144181311e+005,5.032737927521e+002,-6.288099835061e+001
2.170700968398e+002,4.886155901944e+005,3.164481455835e+003,-5.167335100703e+001,1.941191718067e+005,4.511052453378e+002,-6.417335100703e+001
2.179214600660e+002,4.912915590291e+005,3.121653754737e+003,-5.298091687373e+001,1.944805417959e+005,3.976355039114e+002,-6.548091687373e+001
2.187761623950e+002,4.939408674952e+005,3.077544190632e+003,-5.430384288447e+001,1.947970597936e+005,3.428421606951e+002,-6.680384288447e+001
2.196342169228e+002,4.965621556445e+005,3.032130186445e+003,4.692336453089e+001,1.950672228740e+005,2.867024749102e+002,3.442336453089e+001
2.204956367970e+002,4.991540536622e+005,2.985389243392e+003,-5.699485395651e+001,1.952895171216e+005,2.291937834303e+002,-6.949485395651e+001
2.213604352167e+002,5.017151097695e+005,2.937297715110e+003,-5.836474102193e+001,1.954623455237e+005,1.702922749011e+002,-7.086474102193e+001
2.222286254328e+002,5.042438583516e+005,2.887831984138e+003,-5.975058888749e+001,1.955840960906e+005,1.099741662276e+002,-7.225058888749e+001
2.231002207482e+002,5.067387983354e+005,2.836968097783e+003,-6.115255105433e+001,1.956531202236e+005,4.821533843030e+001,-7.365255105433e+001
2.239752345178e+002,5.091983915156e+005,2.784681747534e+003,-6.257078236351e+001,1.956677310323e+005,-1.500868393889e+001,-7.507078236351e+001
2.248536801492e+002,5.116210651013e+005,2.730948319635e+003,-6.400388462999e+001,1.956262058724e+005,-7.972268222906e+001,-7.650388462999e+001
2.257355711021e+002,5.140052251993e+005,2.675743126822e+003,-6.545510987415e+001,1.955267998192e+005,-1.459515119552e+002,-7.795510987415e+001
2.266209208896e+002,5.163491941103e+005,2.619040369810e+003,-6.692307688329e+001,1.953676829550e+005,-2.137211413091e+002,-7.942307688329e+001
2.275097430772e+002,5.186512772991e+005,2.560814267558e+003,-6.840794600397e+001,1.951470073300e+005,-2.830575209071e+002,-8.090794600397e+001
2.284020512840e+002,5.209097391152e+005,2.501038658177e+003,-6.990987899217e+001,1.948628826729e+005,-3.539869828733e+002,-8.240987899217e+001
2.292978591825e+002,5.231228019505e+005,2.439686993736e+003,-7.142903899957e+001,1.945133755401e+005,-4.265362460453e+002,-8.392903899957e+001
2.301971804985e+002,5.252886536739e+005,2.376732470548e+003,-7.296398166370e+001,1.940965167397e+005,-5.007322856839e+002,-8.546398166370e+001
2.311000290121e+002,5.274054435681e+005,2.312147969281e+003,-7.451807604930e+001,1.936102972595e+005,-5.766023933699e+002,-8.701807604930e+001
2.320064185570e+002,5.294712420846e+005,2.245905409624e+003,-7.608989544019e+001,1.930526280119e+005,-6.541748223375e+002,-8.858989544019e+001
2.329163630214e+002,5.314840950562e+005,2.177976646213e+003,-7.767960876873e+001,1.924213940368e+005,-7.334778915546e+002,-9.017960876873e+001
2.338298763480e+002,5.334420019028e+005,2.108333120588e+003,-7.928738645668e+001,1.917144326971e+005,-8.145403337622e+002,-9.178738645668e+001
2.347469725341e+002,5.353429146888e+005,2.036945855575e+003,-8.091340039941e+001,1.909295327269e+005,-8.973913011003e+002,-9.341340039941e+001
2.356676656318e+002,5.371847512788e+005,1.963785675011e+003,-8.255615846956e+001,1.900644473766e+005,-9.820601453869e+002,-9.505615846956e+001
2.365919697486e+002,5.389653705674e+005,1.888822815100e+003,-8.421915120332e+001,1.891168696330e+005,-1.068576806757e+003,-9.671915120332e+001
2.375198990470e+002,5.406825590815e+005,1.812026725081e+003,-8.590090480896e+001,1.880844188109e+005,-1.156972013007e+003,-9.840090480896e+001
2.384514677453e+002,5.423340697052e+005,1.733366695374e+003,-8.760159725947e+001,1.869646792684e+005,-1.247276651442e+003,-1.001015972595e+002
2.393866901174e+002,5.439176029864e+005,1.652811568464e+003,-8.932140806251e+001,1.857551817028e+005,-1.339522058004e+003,-1.018214080625e+002
2.403255804933e+002,5.454308060836e+005,1.570329732817e+003,-9.106051830406e+001,1.844534020871e+005,-1.433740023349e+003,-1.035605183041e+002
2.412681532592e+002,5.468712925839e+005,1.485889442653e+003,-9.281738650614e+001,1.830567814771e+005,-1.529962473086e+003,-1.053173865061e+002
2.422144228575e+002,5.482365934445e+005,1.399458059946e+003,-9.459562917761e+001,1.815626769433e+005,-1.628222225773e+003,-1.070956291776e+002
2.431644037876e+002,5.495241754293e+005,1.311002358956e+003,-9.639372389656e+001,1.799683799957e+005,-1.728552688389e+003,-1.088937238966e+002
2.441181106055e+002,5.507314612346e+005,1.220488849922e+003,-9.821185811536e+001,1.782711366996e+005,-1.830987532646e+003,-1.107118581154e+002
2.450755579244e+002,5.518558146021e+005,1.127883557495e+003,-1.000502209102e+002,1.764681327774e+005,-1.935560916560e+003,-1.125502209102e+002
2.460367604148e+002,5.528945391427e+005,1.033152014173e+003,-1.019090030171e+002,1.745564924216e+005,-2.042307491011e+003,-1.144090030171e+002
2.470017328047e+002,5.538449058787e+005,9.362596917101e+002,-1.037866119060e+002,1.725333058255e+005,-2.151261968348e+003,-1.162866119060e+002
2.479704898799e+002,5.547040758485e+005,8.371708293283e+002,-1.056867948187e+002,1.703955517781e+005,-2.262460294170e+003,-1.181867948187e+002
2.489430464842e+002,5.554691560313e+005,7.358493055310e+002,-1.076079790438e+002,1.681401535761e+005,-2.375938775521e+003,-1.201079790438e+002
2.499194175196e+002,5.561371973357e+005,6.322586170622e+002,-1.095503619980e+002,1.657639770024e+005,-2.491734101933e+003,-1.220503619980e+002
2.508996179465e+002,5.567051843246e+005,5.263617344125e+002,-1.115141428122e+002,1.632638200388e+005,-2.609883489919e+003,-1.240141428122e+002
2.518836627842e+002,5.571700339023e+005,4.181210947327e+002,-1.134995223399e+002,1.606364115425e+005,-2.730424690069e+003,-1.259995223399e+002
2.528715671105e+002,5.575286317780e+005,3.074991575252e+002,-1.155048553004e+002,1.578784476972e+005,-2.853395431356e+003,-1.280048553004e+002
2.538633460627e+002,5.577777221615e+005,1.944567705329e+002,-1.175340245545e+002,1.549864816979e+005,-2.978835055251e+003,-1.300340245545e+002
2.548590148374e+002,5.579140075766e+005,7.895467819519e+001,-1.195854054070e+002,1.519570235523e+005,-3.106783007272e+003,-1.320854054070e+002
2.558585886906e+002,5.579341206974e+005,-3.904688822850e+001,-1.216592057550e+002,1.487865119054e+005,-3.237279246861e+003,-1.341592057550e+002
2.568620829383e+002,5.578346196029e+005,-1.595882676483e+002,-1.237556352644e+002,1.454713092817e+005,-3.370364304377e+003,-1.362556352644e+002
2.578695129566e+002,5.576119897429e+005,-2.827103266846e+002,-1.258730099987e+002,1.420077040400e+005,-3.506079238642e+003,-1.383730099987e+002
2.588808941818e+002,5.572626735140e+005,-4.084540164451e+002,-1.280153164362e+002,1.383919399366e+005,-3.644465193718e+003,-1.405153164362e+002
2.598962421109e+002,5.567829562035e+005,-5.368620208536e+002,-1.301808918566e+002,1.346201020576e+005,-3.785565047239e+003,-1.426808918566e+002
2.609155723014e+002,5.561690826135e+005,-6.679770368234e+002,-1.323699532532e+002,1.306882334299e+005,-3.929421690591e+003,-1.448699532532e+002
2.619389003721e+002,5.554172153517e+005,-8.018423706993e+002,-1.345827195182e+002,1.265922933007e+005,-4.076078625351e+003,-1.470827195182e+002
2.629662420030e+002,5.545234332271e+005,-9.385019464155e+002,-1.368194114122e+002,1.223281555197e+005,-4.225579971453e+003,-1.493194114122e+002
2.639976129355e+002,5.534837409871e+005,-1.078000151522e+003,-1.390782891591e+002,1.178916182644e+005,-4.377970313216e+003,-1.515782891591e+002
2.650330289727e+002,5.522940709792e+005,-1.220381801442e+003,-1.413634838534e+002,1.132784056889e+005,-4.533294663601e+003,-1.538634838534e+002
2.660725059799e+002,5.509502046185e+005,-1.365693239749e+003,-1.436732777739e+002,1.084840893784e+005,-4.691599564497e+003,-1.561732777739e+002
2.671160598844e+002,5.494478689057e+005,-1.513980944222e+003,-1.460078993695e+002,1.035041848548e+005,-4.852931692777e+003,-1.585078993695e+002
2.681637066761e+002,5.477826985689e+005,-1.665292052617e+003,-1.483675790714e+002,9.833411370486e+004,-5.017338386068e+003,-1.608675790714e+002
2.692154624075e+002,5.459502342744e+005,-1.819674371475e+003,-1.507525492820e+002,9.296920177879e+004,-5.184867651569e+003,-1.632525492820e+002
2.702713431943e+002,5.439459414769e+005,-1.977176096912e+003,-1.531610125182e+002,8.740469802660e+004,-5.355567886840e+003,-1.656610125182e+002
2.713313652151e+002,5.417651790675e+005,-2.137846238791e+003,-1.555972498981e+002,8.163574313326e+004,-5.529488303979e+003,-1.680972498981e+002
2.723955447121e+002,5.394031634341e+005,-2.301735098384e+003,-1.580594868757e+002,7.565733356542e+004,-5.706679407286e+003,-1.705594868757e+002
2.734638979912e+002,5.368550404769e+005,-2.468893247492e+003,-1.605479639183e+002,6.946439357342e+004,-5.887191972382e+003,-1.730479639183e+002
2.745364414223e+002,5.341158525887e+005,-2.639371972449e+003,-1.630629235733e+002,6.305174215847e+004,-6.071077490229e+003,-1.755629235733e+002
2.756131914395e+002,5.311805366620e+005,-2.813223283639e+003,-1.656046104605e+002,5.641409106541e+004,-6.258388176632e+003,-1.781046104605e+002
2.766941645412e+002,5.280439535688e+005,-2.990499496042e+003,-1.681711674410e+002,4.954607424925e+004,-6.449176552807e+003,-1.806711674410e+002
2.777793772906e+002,5.247008180157e+005,-3.171254170740e+003,-1.707670313294e+002,4.244217771606e+004,-6.643496386872e+003,-1.832670313294e+002
2.788688463159e+002,5.211457132336e+005,-3.355541888180e+003,-1.733903687820e+002,3.509675419882e+004,-6.841402467129e+003,-1.858903687820e+002
2.799625883106e+002,5.173731334766e+005,-3.543417652192e+003,-1.760414329346e+002,2.750406564187e+004,-7.042950006074e+003,-1.885414329346e+002
2.810606200334e+002,5.133774569744e+005,-3.734937240027e+003,-1.787204790279e+002,1.965825613953e+004,-7.248194990445e+003,-1.912204790279e+002
2.821629583091e+002,5.091529437118e+005,-3.930157212623e+003,-1.814277645301e+002,1.155334970100e+004,-7.457194191486e+003,-1.939277645301e+002
2.832696200281e+002,5.046937772535e+005,-4.129134338524e+003,-1.841613706133e+002,3.183292060594e+003,-7.670004588876e+003,-1.966613706133e+002
2.843806221473e+002,4.999939492644e+005,-4.331927115528e+003,-1.869258956452e+002,-5.458164816152e+003,-7.886684892369e+003,-1.994258956452e+002
2.854959816900e+002,4.950473339496e+005,-4.538594749962e+003,-1.897194455432e+002,-1.437738830765e+004,-8.107294521088e+003,-2.022194455432e+002
2.866157157464e+002,4.898476953302e+005,-4.749197042466e+003,-1.925422866849e+002,-2.358085787501e+004,-8.331893489296e+003,-2.050422866849e+002
2.877398414736e+002,4.843886674624e+005,-4.963794630644e+003,-1.953946876860e+002,-3.307518485781e+004,-8.560542649064e+003,-2.078946876860e+002
2.888683760959e+002,4.786637519650e+005,-5.182449000140e+003,-1.982769194764e+002,-4.286711496176e+004,-8.793303701339e+003,-2.107769194764e+002
2.900013369054e+002,4.726663741212e+005,-5.405221734031e+003,-2.011869994606e+002,-5.296347217206e+004,-9.030238445349e+003,-2.136869994606e+002
2.911387412619e+002,4.663897146748e+005,-5.632176683281e+003,-2.041296936495e+002,-6.337132697234e+004,-9.271410949055e+003,-2.166296936495e+002
2.922806065932e+002,4.598268543509e+005,-5.863378053960e+003,-2.071030451668e+002,-7.409785183966e+004,-9.516885636375e+003,-2.196030451668e+002
2.934269503956e+002,4.529707394288e+005,-6.098890837121e+003,-2.101073342887e+002,-8.515035568661e+004,-9.766727717066e+003,-2.226073342887e+002
2.945777902339e+002,4.458141707036e+005,-6.338780929348e+003,-2.131428436789e+002,-9.653629491590e+004,-1.002100330727e+004,-2.256428436789e+002
2.957331437420e+002,4.383498031231e+005,-6.583115114238e+003,-5.601577699896e+001,-1.082632737989e+005,-1.027977941101e+004,-6.851577699896e+001
2.968930286226e+002,4.305702063974e+005,-6.831960270007e+003,-2.193063299477e+002,-1.203389838822e+005,-1.054312312779e+004,-2.318063299477e+002
2.980574626482e+002,4.224676596253e+005,-7.085385959228e+003,-2.224371982714e+002,-1.327714093766e+005,-1.081110424233e+004,-2.349371982714e+002
2.992264636608e+002,4.140343536874e+005,-7.343461821254e+003,-2.256004415917e+002,-1.455686247811e+005,-1.108379261701e+004,-2.381004415917e+002
3.004000495724e+002,4.052623197170e+005,-7.606258462205e+003,-2.287963547851e+002,-1.587388664275e+005,-1.136125908186e+004,-2.412963547851e+002
3.015782383653e+002,3.961434260918e+005,-7.873847467692e+003,-2.320252352490e+002,-1.722905355053e+005,-1.164357544726e+004,-2.445252352490e+002
3.027610480923e+002,3.866693904258e+005,-8.146301228249e+003,-2.352849863705e+002,-1.862321860864e+005,-1.193081432940e+004,-2.477849863705e+002
3.039484968770e+002,3.768317957626e+005,-8.423692716512e+003,-2.385806810220e+002,-2.005725089486e+005,-1.222304892747e+004,-2.510806810220e+002
3.051406029141e+002,3.666219413809e+005,-8.706097312803e+003,-2.419102501601e+002,-2.153204807865e+005,-1.252035484923e+004,-2.544102501601e+002
3.063373844696e+002,3.560310135115e+005,-8.993590650835e+003,-2.452740013980e+002,-2.304851935116e+005,-1.282280795671e+004,-2.577740013980e+002
3.075388598813e+002,3.450500197629e+005,-9.286249409868e+003,-2.486722449565e+002,-2.460759198440e+005,-1.313048515838e+004,-2.611722449565e+002
3.087450475587e+002,3.336697857756e+005,-9.584151328422e+003,-2.521052936910e+002,-2.621021166747e+005,-1.344346442291e+004,-2.646052936910e+002
3.099559659837e+002,3.218809817317e+005,-9.887374854276e+003,-2.555709811964e+002,-2.785733985740e+005,-1.376182442907e+004,-2.680709811964e+002
3.111716337106e+002,3.096740858994e+005,-1.019599956533e+004,-2.590745659494e+002,-2.954995742638e+005,-1.408564498671e+004,-2.715745659494e+002
3.123920693664e+002,2.970393030114e+005,-1.051010712568e+004,-2.626139102017e+002,-3.128907282575e+005,-1.441500799277e+004,-2.751139102017e+002
3.136172916513e+002,2.839666962200e+005,-1.082977965130e+004,-2.661893375513e+002,-3.307570889219e+005,-1.474999579694e+004,-2.786893375513e+002
3.148473193387e+002,2.704461290649e+005,-1.115510038860e+004,-2.698011743163e+002,-3.491090865275e+005,-1.509069188034e+004,-2.823011743163e+002
3.160821712758e+002,2.564672617533e+005,-1.148615372935e+004,-2.734497495524e+002,-3.679573569870e+005,-1.543718087030e+004,-2.859497495524e+002
3.173218663836e+002,2.420195946349e+005,-1.182302466391e+004,-2.771328247341e+002,-3.873126983975e+005,-1.578954799371e+004,-2.896328247341e+002
3.185664236573e+002,2.270923697630e+005,-1.216579992702e+004,-2.808558509324e+002,-4.071861694983e+005,-1.614788022274e+004,-2.933558509324e+002
3.198158621667e+002,2.116745698043e+005,-1.251456796884e+004,-2.846166194164e+002,-4.275890907795e+005,-1.651226624592e+004,-2.971166194164e+002
3.210702010562e+002,1.957550031498e+005,-1.286941791364e+004,-2.884154705151e+002,-4.485329593893e+005,-1.688279542685e+004,-3.009154705151e+002
3.223294595455e+002,1.793222552428e+005,-1.323044010786e+004,-2.922527474324e+002,-4.700294978253e+005,-1.725955835218e+004,-3.047527474324e+002
3.235936569296e+002,1.623646844441e+005,-1.359772613598e+004,-2.961287962925e+002,-4.920906580877e+005,-1.764264684760e+004,-3.086287962925e+002
3.248628125792e+002,1.448704852402e+005,-1.397136805399e+004,-3.000413039423e+002,-5.147285584902e+005,-1.803215321123e+004,-3.125413039423e+002
3.261369459409e+002,1.268275172486e+005,-1.435146034898e+004,-3.039959213710e+002,-5.379556546742e+005,-1.842817217324e+004,-3.164959213710e+002
3.274160765376e+002,1.082233993777e+005,-1.473809879831e+004,-3.079903664428e+002,-5.617846454677e+005,-1.883079975503e+004,-3.204903664428e+002
3.287002239688e+002,8.904553888622e+004,-1.513138010193e+004,-3.120249970632e+002,-5.862284438458e+005,-1.924013290154e+004,-3.245249970632e+002
3.299894079108e+002,6.928109415226e+004,-1.553140228071e+004,-3.161001741752e+002,-6.113002141811e+005,-1.965626987959e+004,-3.286001741752e+002
3.312836481173e+002,4.891697007910e+004,-1.593826469356e+004,-3.202162617434e+002,-6.370133768577e+005,-2.007931029502e+004,-3.327162617434e+002
3.325829644191e+002,2.793990415878e+004,-1.635206702576e+004,-3.243708695329e+002,-6.633815222275e+005,-2.050935408100e+004,-3.368708695329e+002
3.338873767251e+002,6.336210969656e+003,-1.677291215945e+004,-3.285698560038e+002,-6.904186661327e+005,-2.094650436852e+004,-3.410698560038e+002
3.351969050222e+002,-1.590801172924e+004,-1.720090378232e+004,-3.328108631115e+002,-7.181390438320e+005,-2.139086509509e+004,-3.453108631115e+002
3.365115693755e+002,-3.880692045456e+004,-1.763614678158e+004,-3.370942672322e+002,-7.465571474768e+005,-2.184254139878e+004,-3.495942672322e+002
3.378313899291e+002,-6.237494941398e+004,-1.807874747187e+004,-3.414204479036e+002,-7.756877495477e+005,-2.230163984598e+004,-3.539204479036e+002
3.391563869058e+002,-8.662681560922e+004,-1.852881361368e+004,-1.487400985398e+002,-8.055459079780e+005,-2.276826845000e+004,-1.612400985398e+002
3.404865806081e+002,-1.115774063985e+005,-1.898645312883e+004,-3.501998170684e+002,-8.361468537370e+005,-2.324253538644e+004,-3.626998170684e+002
3.418219914177e+002,-1.372421329992e+005,-1.945177798814e+004,-3.546566094156e+002,-8.675063443538e+005,-2.372455288086e+004,-3.671566094156e+002
3.431626397965e+002,-1.636365935779e+005,-1.992490041779e+004,-3.591577283670e+002,-8.996403270284e+005,-2.421443341524e+004,-3.716577283670e+002
3.445085462866e+002,-1.907766890928e+005,-2.040593415159e+004,-3.637035696599e+002,-9.325650544958e+005,-2.471229098017e+004,-3.762035696599e+002
