phi,V,dV_dphi,lambda_eff,beta_lambda
4.725338668393e+012,1.440332375366e+048,1.237730494609e+036,1.155555884389e-002,3.504628661623e-004
4.749024527036e+012,1.469871714651e+048,1.256807241703e+036,1.155904018975e-002,3.504250270363e-004
4.772829111540e+012,1.500016684232e+048,1.276177862383e+036,1.156252117351e-002,3.503871920371e-004
4.796753017020e+012,1.530779697420e+048,1.295846881504e+036,1.156600179518e-002,3.503493611699e-004
4.820796841575e+012,1.562173421879e+048,1.315818893554e+036,1.156948205476e-002,3.503115344396e-004
4.844961186302e+012,1.594210784845e+048,1.336098563732e+036,1.157296195228e-002,3.502737118513e-004
4.869246655312e+012,1.626904978437e+048,1.356690629034e+036,1.157644148773e-002,3.502358934101e-004
4.893653855741e+012,1.660269465087e+048,1.377599899356e+036,1.157992066115e-002,3.501980791209e-004
4.918183397772e+012,1.694317983076e+048,1.398831258618e+036,1.158339947253e-002,3.501602689889e-004
4.942835894643e+012,1.729064552184e+048,1.420389665901e+036,1.158687792190e-002,3.501224630189e-004
4.967611962670e+012,1.764523479456e+048,1.442280156601e+036,1.159035600927e-002,3.500846612161e-004
4.992512221254e+012,1.800709365090e+048,1.464507843610e+036,1.159383373464e-002,3.500468635854e-004
5.017537292904e+012,1.837637108437e+048,1.487077918499e+036,1.159731109805e-002,3.500090701319e-004
5.042687803247e+012,1.875321914133e+048,1.509995652736e+036,1.160078809948e-002,3.499712808605e-004
5.067964381049e+012,1.913779298350e+048,1.533266398910e+036,1.160426473897e-002,3.499334957763e-004
5.093367658223e+012,1.953025095180e+048,1.556895591981e+036,1.160774101653e-002,3.498957148841e-004
5.118898269855e+012,1.993075463144e+048,1.580888750546e+036,1.161121693217e-002,3.498579381890e-004
5.144556854210e+012,2.033946891840e+048,1.605251478127e+036,1.161469248589e-002,3.498201656960e-004
5.170344052754e+012,2.075656208723e+048,1.629989464475e+036,1.161816767773e-002,3.497823974100e-004
5.196260510168e+012,2.118220586029e+048,1.655108486901e+036,1.162164250769e-002,3.497446333359e-004
5.222306874366e+012,2.161657547832e+048,1.680614411616e+036,1.162511697578e-002,3.497068734788e-004
5.248483796508e+012,2.205984977254e+048,1.706513195102e+036,1.162859108202e-002,3.496691178436e-004
5.274791931019e+012,2.251221123822e+048,1.732810885504e+036,1.163206482643e-002,3.496313664352e-004
5.301231935602e+012,2.297384610966e+048,1.759513624034e+036,1.163553820901e-002,3.495936192585e-004
5.327804471260e+012,2.344494443685e+048,1.786627646403e+036,1.163901122979e-002,3.495558763185e-004
5.354510202307e+012,2.392570016359e+048,1.814159284280e+036,1.164248388877e-002,3.495181376201e-004
5.381349796387e+012,2.441631120724e+048,1.842114966763e+036,1.164595618598e-002,3.494804031682e-004
5.408323924494e+012,2.491697954014e+048,1.870501221878e+036,1.164942812142e-002,3.494426729677e-004
5.435433260979e+012,2.542791127264e+048,1.899324678101e+036,1.165289969512e-002,3.494049470236e-004
5.462678483580e+012,2.594931673785e+048,1.928592065907e+036,1.165637090708e-002,3.493672253406e-004
5.490060273427e+012,2.648141057817e+048,1.958310219331e+036,1.165984175732e-002,3.493295079238e-004
5.517579315067e+012,2.702441183353e+048,1.988486077567e+036,1.166331224585e-002,3.492917947780e-004
5.545236296477e+012,2.757854403146e+048,2.019126686584e+036,1.166678237270e-002,3.492540859080e-004
5.573031909084e+012,2.814403527899e+048,2.050239200767e+036,1.167025213787e-002,3.492163813188e-004
5.600966847778e+012,2.872111835649e+048,2.081830884585e+036,1.167372154138e-002,3.491786810152e-004
5.629041810935e+012,2.931003081336e+048,2.113909114285e+036,1.167719058325e-002,3.491409850021e-004
5.657257500431e+012,2.991101506571e+048,2.146481379610e+036,1.168065926350e-002,3.491032932844e-004
5.685614621659e+012,3.052431849603e+048,2.179555285545e+036,1.168412758212e-002,3.490656058667e-004
5.714113883549e+012,3.115019355495e+048,2.213138554089e+036,1.168759553915e-002,3.490279227542e-004
5.742755998583e+012,3.178889786499e+048,2.247239026057e+036,1.169106313460e-002,3.489902439514e-004
5.771541682816e+012,3.244069432651e+048,2.281864662902e+036,1.169453036848e-002,3.489525694634e-004
5.800471655892e+012,3.310585122581e+048,2.317023548578e+036,1.169799724081e-002,3.489148992949e-004
5.829546641062e+012,3.378464234546e+048,2.352723891417e+036,1.170146375160e-002,3.488772334507e-004
5.858767365201e+012,3.447734707682e+048,2.388974026045e+036,1.170492990087e-002,3.488395719357e-004
5.888134558829e+012,3.518425053495e+048,2.425782415324e+036,1.170839568864e-002,3.488019147546e-004
5.917648956128e+012,3.590564367583e+048,2.463157652325e+036,1.171186111492e-002,3.487642619123e-004
5.947311294960e+012,3.664182341598e+048,2.501108462329e+036,1.171532617973e-002,3.487266134135e-004
5.977122316883e+012,3.739309275454e+048,2.539643704861e+036,1.171879088309e-002,3.486889692631e-004
6.007082767175e+012,3.815976089784e+048,2.578772375755e+036,1.172225522500e-002,3.486513294658e-004
6.037193394850e+012,3.894214338653e+048,2.618503609248e+036,1.172571920549e-002,3.486136940264e-004
6.067454952674e+012,3.974056222531e+048,2.658846680112e+036,1.172918282457e-002,3.485760629497e-004
6.097868197188e+012,4.055534601532e+048,2.699811005812e+036,1.173264608226e-002,3.485384362404e-004
6.128433888724e+012,4.138683008922e+048,2.741406148704e+036,1.173610897857e-002,3.485008139034e-004
6.159152791427e+012,4.223535664906e+048,2.783641818258e+036,1.173957151353e-002,3.484631959432e-004
6.190025673270e+012,4.310127490697e+048,2.826527873325e+036,1.174303368714e-002,3.484255823648e-004
6.221053306077e+012,4.398494122872e+048,2.870074324433e+036,1.174649549943e-002,3.483879731729e-004
6.252236465542e+012,4.488671928021e+048,2.914291336118e+036,1.174995695041e-002,3.483503683721e-004
6.283575931243e+012,4.580698017700e+048,2.959189229293e+036,1.175341804009e-002,3.483127679672e-004
6.315072486670e+012,4.674610263687e+048,3.004778483656e+036,1.175687876850e-002,3.482751719629e-004
6.346726919238e+012,4.770447313548e+048,3.051069740126e+036,1.176033913566e-002,3.482375803640e-004
6.378540020310e+012,4.868248606527e+048,3.098073803326e+036,1.176379914157e-002,3.481999931752e-004
6.410512585214e+012,4.968054389761e+048,3.145801644100e+036,1.176725878625e-002,3.481624104012e-004
6.442645413267e+012,5.069905734820e+048,3.194264402068e+036,1.177071806973e-002,3.481248320466e-004
6.474939307791e+012,5.173844554592e+048,3.243473388223e+036,1.177417699202e-002,3.480872581162e-004
6.507395076134e+012,5.279913620516e+048,3.293440087563e+036,1.177763555313e-002,3.480496886147e-004
6.540013529694e+012,5.388156580158e+048,3.344176161772e+036,1.178109375309e-002,3.480121235467e-004
6.572795483932e+012,5.498617975159e+048,3.395693451932e+036,1.178455159191e-002,3.479745629170e-004
6.605741758400e+012,5.611343259539e+048,3.448003981282e+036,1.178800906961e-002,3.479370067301e-004
6.638853176756e+012,5.726378818385e+048,3.501119958025e+036,1.179146618620e-002,3.478994549908e-004
6.672130566787e+012,5.843771986914e+048,3.555053778163e+036,1.179492294171e-002,3.478619077037e-004
6.705574760429e+012,5.963571069934e+048,3.609818028391e+036,1.179837933615e-002,3.478243648735e-004
6.739186593790e+012,6.085825361698e+048,3.665425489030e+036,1.180183536954e-002,3.477868265049e-004
6.772966907167e+012,6.210585166161e+048,3.721889136999e+036,1.180529104189e-002,3.477492926024e-004
6.806916545069e+012,6.337901817666e+048,3.779222148841e+036,1.180874635323e-002,3.477117631707e-004
6.841036356239e+012,6.467827702036e+048,3.837437903793e+036,1.181220130357e-002,3.476742382145e-004
6.875327193675e+012,6.600416278108e+048,3.896549986905e+036,1.181565589293e-002,3.476367177383e-004
6.909789914649e+012,6.735722099710e+048,3.956572192196e+036,1.181911012132e-002,3.475992017468e-004
6.944425380730e+012,6.873800838075e+048,4.017518525878e+036,1.182256398878e-002,3.475616902446e-004
6.979234457807e+012,7.014709304733e+048,4.079403209611e+036,1.182601749530e-002,3.475241832364e-004
7.014218016110e+012,7.158505474852e+048,4.142240683818e+036,1.182947064092e-002,3.474866807266e-004
7.049376930228e+012,7.305248511071e+048,4.206045611051e+036,1.183292342565e-002,3.474491827200e-004
7.084712079136e+012,7.454998787814e+048,4.270832879402e+036,1.183637584951e-002,3.474116892211e-004
7.120224346216e+012,7.607817916106e+048,4.336617605974e+036,1.183982791252e-002,3.473742002344e-004
7.155914619275e+012,7.763768768891e+048,4.403415140402e+036,1.184327961469e-002,3.473367157647e-004
7.191783790572e+012,7.922915506877e+048,4.471241068426e+036,1.184673095605e-002,3.472992358164e-004
7.227832756839e+012,8.085323604898e+048,4.540111215525e+036,1.185018193660e-002,3.472617603941e-004
7.264062419300e+012,8.251059878830e+048,4.610041650598e+036,1.185363255638e-002,3.472242895024e-004
7.300473683701e+012,8.420192513047e+048,4.681048689711e+036,1.185708281540e-002,3.471868231458e-004
7.337067460324e+012,8.592791088442e+048,4.753148899897e+036,1.186053271368e-002,3.471493613289e-004
7.373844664016e+012,8.768926611026e+048,4.826359103010e+036,1.186398225124e-002,3.471119040563e-004
7.410806214208e+012,8.948671541106e+048,4.900696379649e+036,1.186743142809e-002,3.470744513324e-004
7.447953034942e+012,9.132099823064e+048,4.976178073132e+036,1.187088024426e-002,3.470370031619e-004
7.485286054889e+012,9.319286915744e+048,5.052821793536e+036,1.187432869976e-002,3.469995595492e-004
7.522806207378e+012,9.510309823463e+048,5.130645421798e+036,1.187777679462e-002,3.469621204988e-004
7.560514430414e+012,9.705247127656e+048,5.209667113883e+036,1.188122452884e-002,3.469246860154e-004
7.598411666704e+012,9.904179019168e+048,5.289905305008e+036,1.188467190247e-002,3.468872561033e-004
7.636498863682e+012,1.010718733121e+049,5.371378713934e+036,1.188811891550e-002,3.468498307672e-004
7.674776973529e+012,1.031435557297e+049,5.454106347333e+036,1.189156556796e-002,3.468124100115e-004
7.713246953200e+012,1.052576896396e+049,5.538107504205e+036,1.189501185987e-002,3.467749938407e-004
7.751909764446e+012,1.074151446903e+049,5.623401780380e+036,1.189845779125e-002,3.467375822592e-004
7.790766373841e+012,1.096168083405e+049,5.710009073075e+036,1.190190336212e-002,3.467001752717e-004
7.829817752801e+012,1.118635862246e+049,5.797949585534e+036,1.190534857250e-002,3.466627728825e-004
7.869064877612e+012,1.141564025242e+049,5.887243831725e+036,1.190879342241e-002,3.466253750962e-004
7.908508729455e+012,1.164962003482e+049,5.977912641126e+036,1.191223791186e-002,3.465879819171e-004
7.948150294428e+012,1.188839421203e+049,6.069977163567e+036,1.191568204089e-002,3.465505933498e-004
7.987990563572e+012,1.213206099742e+049,6.163458874161e+036,1.191912580950e-002,3.465132093988e-004
8.028030532897e+012,1.238072061574e+049,6.258379578301e+036,1.192256921772e-002,3.464758300684e-004
8.068271203403e+012,1.263447534429e+049,6.354761416740e+036,1.192601226556e-002,3.464384553631e-004
8.108713581109e+012,1.289342955497e+049,6.452626870744e+036,1.192945495306e-002,3.464010852874e-004
8.149358677078e+012,1.315768975711e+049,6.551998767329e+036,1.193289728022e-002,3.463637198457e-004
8.190207507437e+012,1.342736464130e+049,6.652900284576e+036,1.193633924707e-002,3.463263590425e-004
8.231261093411e+012,1.370256512400e+049,6.755354957025e+036,1.193978085362e-002,3.462890028821e-004
8.272520461341e+012,1.398340439312e+049,6.859386681161e+036,1.194322209991e-002,3.462516513689e-004
8.313986642713e+012,1.426999795456e+049,6.965019720969e+036,1.194666298594e-002,3.462143045074e-004
8.355660674185e+012,1.456246367961e+049,7.072278713592e+036,1.195010351175e-002,3.461769623020e-004
8.397543597608e+012,1.486092185343e+049,7.181188675063e+036,1.195354367734e-002,3.461396247572e-004
8.439636460059e+012,1.516549522443e+049,7.291775006130e+036,1.195698348275e-002,3.461022918772e-004
8.481940313860e+012,1.547630905475e+049,7.404063498170e+036,1.196042292798e-002,3.460649636664e-004
8.524456216612e+012,1.579349117167e+049,7.518080339195e+036,1.196386201307e-002,3.460276401294e-004
8.567185231213e+012,1.611717202014e+049,7.633852119948e+036,1.196730073803e-002,3.459903212704e-004
8.610128425891e+012,1.644748471642e+049,7.751405840092e+036,1.197073910288e-002,3.459530070938e-004
8.653286874227e+012,1.678456510271e+049,7.870768914501e+036,1.197417710765e-002,3.459156976040e-004
8.696661655187e+012,1.712855180297e+049,7.991969179637e+036,1.197761475235e-002,3.458783928054e-004
8.740253853141e+012,1.747958627991e+049,8.115034900036e+036,1.198105203700e-002,3.458410927022e-004
8.784064557896e+012,1.783781289304e+049,8.239994774881e+036,1.198448896164e-002,3.458037972990e-004
8.828094864723e+012,1.820337895805e+049,8.366877944691e+036,1.198792552627e-002,3.457665065999e-004
8.872345874381e+012,1.857643480726e+049,8.495713998100e+036,1.199136173092e-002,3.457292206095e-004
8.916818693148e+012,1.895713385144e+049,8.626532978746e+036,1.199479757562e-002,3.456919393319e-004
8.961514432847e+012,1.934563264277e+049,8.759365392268e+036,1.199823306037e-002,3.456546627715e-004
9.006434210873e+012,1.974209093921e+049,8.894242213401e+036,1.200166818521e-002,3.456173909327e-004
9.051579150224e+012,2.014667177010e+049,9.031194893194e+036,1.200510295015e-002,3.455801238197e-004
9.096950379525e+012,2.055954150312e+049,9.170255366327e+036,1.200853735522e-002,3.455428614370e-004
9.142549033060e+012,2.098086991265e+049,9.311456058546e+036,1.201197140044e-002,3.455056037887e-004
9.188376250796e+012,2.141083024954e+049,9.454829894210e+036,1.201540508583e-002,3.454683508793e-004
9.234433178417e+012,2.184959931219e+049,9.600410303956e+036,1.201883841140e-002,3.454311027129e-004
9.280720967348e+012,2.229735751928e+049,9.748231232484e+036,1.202227137720e-002,3.453938592940e-004
9.327240774788e+012,2.275428898381e+049,9.898327146450e+036,1.202570398322e-002,3.453566206267e-004
9.373993763732e+012,2.322058158876e+049,1.005073304250e+037,1.202913622950e-002,3.453193867154e-004
9.420981103008e+012,2.369642706425e+049,1.020548445540e+037,1.203256811606e-002,3.452821575643e-004
9.468203967303e+012,2.418202106630e+049,1.036261746633e+037,1.203599964292e-002,3.452449331778e-004
9.515663537190e+012,2.467756325722e+049,1.052216871127e+037,1.203943081011e-002,3.452077135600e-004
9.563360999162e+012,2.518325738758e+049,1.068417538951e+037,1.204286161764e-002,3.451704987153e-004
9.611297545656e+012,2.569931137993e+049,1.084867527233e+037,1.204629206553e-002,3.451332886479e-004
9.659474375089e+012,2.622593741421e+049,1.101570671181e+037,1.204972215382e-002,3.450960833621e-004
9.707892691885e+012,2.676335201486e+049,1.118530864970e+037,1.205315188251e-002,3.450588828620e-004
9.756553706504e+012,2.731177613980e+049,1.135752062654e+037,1.205658125164e-002,3.450216871520e-004
9.805458635474e+012,2.787143527118e+049,1.153238279083e+037,1.206001026123e-002,3.449844962363e-004
9.854608701420e+012,2.844255950795e+049,1.170993590838e+037,1.206343891129e-002,3.449473101191e-004
9.904005133097e+012,2.902538366043e+049,1.189022137181e+037,1.206686720186e-002,3.449101288046e-004
9.953649165419e+012,2.962014734670e+049,1.207328121016e+037,1.207029513295e-002,3.448729522971e-004
1.000354203949e+013,3.022709509103e+049,1.225915809871e+037,1.207372270458e-002,3.448357806007e-004
1.005368500263e+013,3.084647642433e+049,1.244789536888e+037,1.207714991679e-002,3.447986137197e-004
1.010407930842e+013,3.147854598661e+049,1.263953701830e+037,1.208057676959e-002,3.447614516583e-004
1.015472621672e+013,3.212356363158e+049,1.283412772110e+037,1.208400326300e-002,3.447242944207e-004
1.020562699370e+013,3.278179453336e+049,1.303171283827e+037,1.208742939705e-002,3.446871420110e-004
1.025678291189e+013,3.345350929540e+049,1.323233842822e+037,1.209085517176e-002,3.446499944335e-004
1.030819525018e+013,3.413898406159e+049,1.343605125750e+037,1.209428058716e-002,3.446128516924e-004
1.035986529390e+013,3.483850062969e+049,1.364289881171e+037,1.209770564326e-002,3.445757137917e-004
1.041179433478e+013,3.555234656707e+049,1.385292930649e+037,1.210113034009e-002,3.445385807358e-004
1.046398367107e+013,3.628081532879e+049,1.406619169880e+037,1.210455467767e-002,3.445014525287e-004
1.051643460750e+013,3.702420637811e+049,1.428273569830e+037,1.210797865603e-002,3.444643291747e-004
1.056914845533e+013,3.778282530950e+049,1.450261177889e+037,1.211140227520e-002,3.444272106778e-004
1.062212653243e+013,3.855698397411e+049,1.472587119047e+037,1.211482553518e-002,3.443900970422e-004
1.067537016325e+013,3.934700060786e+049,1.495256597088e+037,1.211824843601e-002,3.443529882722e-004
1.072888067887e+013,4.015319996210e+049,1.518274895798e+037,1.212167097771e-002,3.443158843717e-004
1.078265941707e+013,4.097591343701e+049,1.541647380198e+037,1.212509316031e-002,3.442787853450e-004
1.083670772232e+013,4.181547921764e+049,1.565379497790e+037,1.212851498382e-002,3.442416911962e-004
1.089102694582e+013,4.267224241286e+049,1.589476779825e+037,1.213193644827e-002,3.442046019294e-004
1.094561844557e+013,4.354655519698e+049,1.613944842590e+037,1.213535755369e-002,3.441675175488e-004
1.100048358635e+013,4.443877695446e+049,1.638789388714e+037,1.213877830010e-002,3.441304380584e-004
1.105562373979e+013,4.534927442744e+049,1.664016208498e+037,1.214219868752e-002,3.440933634623e-004
